Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission,subdomain,city,country,Diet_factor,Heating Energy Source_factor,Recycling_factor,Cooking_With_factor,Social Activity_factor,total_co2,Monthly Grocery Bill_share,Vehicle Monthly Distance Km_share,Waste Bag Weekly Count_share,How Long TV PC Daily Hour_share,How Many New Clothes Monthly_share,How Long Internet Daily Hour_share,Diet_factor_share,Heating Energy Source_factor_share,Recycling_factor_share,Cooking_With_factor_share,Social Activity_factor_share
underweight,female,vegan,less frequently,natural gas,public,never,266,never,1947,large,1,24,32,20,Yes,[],"['Oven', 'Grill', 'Airfryer']",1275,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,2290.0,0.11615720524017467,0.8502183406113537,0.0004366812227074236,0.010480349344978166,0.013973799126637555,0.008733624454148471,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,more frequently,coal,public,never,145,very frequently,243,extra large,7,15,37,17,Yes,[],['Microwave'],3007,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,464.0,0.3125,0.5237068965517241,0.015086206896551725,0.032327586206896554,0.07974137931034483,0.036637931034482756,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,more frequently,coal,walk/bicycle,never,131,frequently,0,medium,2,10,17,22,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",1465,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,182.0,0.7197802197802198,0.0,0.01098901098901099,0.054945054945054944,0.09340659340659341,0.12087912087912088,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,twice a day,coal,walk/bicycle,often,123,never,76,small,3,3,46,24,Yes,['Glass'],[],1822,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,275.0,0.44727272727272727,0.27636363636363637,0.01090909090909091,0.01090909090909091,0.16727272727272727,0.08727272727272728,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,less frequently,coal,public,sometimes,171,rarely,922,large,6,5,16,22,Sometimes,[],"['Stove', 'Oven', 'Microwave']",1992,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,1142.0,0.14973730297723292,0.8073555166374781,0.005253940455341506,0.0043782837127845885,0.014010507880910683,0.01926444833625219,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,more frequently,wood,walk/bicycle,often,214,very frequently,30,medium,7,2,22,23,No,"['Paper', 'Metal']",[],3294,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,298.0,0.7181208053691275,0.10067114093959731,0.02348993288590604,0.006711409395973154,0.0738255033557047,0.07718120805369127,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,daily,natural gas,public,often,141,rarely,396,medium,5,17,3,6,Yes,['Plastic'],"['Stove', 'Microwave']",1303,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,568.0,0.2482394366197183,0.6971830985915493,0.008802816901408451,0.02992957746478873,0.00528169014084507,0.01056338028169014,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,daily,electricity,public,never,103,rarely,1894,large,5,5,0,6,No,['Glass'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",1156,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,2013.0,0.05116741182314953,0.9408842523596622,0.0024838549428713363,0.0024838549428713363,0.0,0.0029806259314456036,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,daily,wood,private,sometimes,98,frequently,9787,medium,4,21,12,12,No,"['Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",4547,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,9934.0,0.009865109724179585,0.9852023354137306,0.0004026575397624321,0.0021139520837527683,0.0012079726192872962,0.0012079726192872962,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,more frequently,wood,private,often,123,frequently,4211,small,3,4,32,12,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",1960,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,4385.0,0.028050171037628278,0.9603192702394526,0.0006841505131128849,0.0009122006841505131,0.007297605473204105,0.0027366020524515395,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,daily,wood,walk/bicycle,often,240,very frequently,37,extra large,2,9,34,16,No,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",2624,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,338.0,0.7100591715976331,0.10946745562130178,0.005917159763313609,0.026627218934911243,0.10059171597633136,0.047337278106508875,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,more frequently,coal,private,often,184,never,4628,large,4,15,25,16,No,['Metal'],"['Oven', 'Grill', 'Airfryer']",2020,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,4872.0,0.03776683087027915,0.9499178981937603,0.0008210180623973727,0.003078817733990148,0.0051313628899835794,0.003284072249589491,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,more frequently,coal,public,often,273,frequently,1249,small,2,0,42,16,Sometimes,['Glass'],"['Stove', 'Oven', 'Microwave']",2873,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,1582.0,0.17256637168141592,0.7895069532237674,0.0012642225031605564,0.0,0.02654867256637168,0.010113780025284451,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,more frequently,natural gas,private,sometimes,78,frequently,5744,large,7,1,27,13,Yes,['Paper'],['Oven'],3891,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,5870.0,0.013287904599659284,0.9785349233390119,0.001192504258943782,0.00017035775127768313,0.0045996592844974446,0.002214650766609881,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,daily,wood,walk/bicycle,sometimes,78,never,18,medium,4,20,50,6,No,"['Paper', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",1271,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,176.0,0.4431818181818182,0.10227272727272728,0.022727272727272728,0.11363636363636363,0.2840909090909091,0.03409090909090909,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,daily,coal,public,never,117,rarely,1958,large,1,4,41,4,Yes,"['Plastic', 'Glass']","['Oven', 'Microwave']",1603,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,2125.0,0.055058823529411764,0.9214117647058824,0.00047058823529411766,0.0018823529411764706,0.019294117647058823,0.0018823529411764706,0.0,0.0,0.0,0.0,0.0
underweight,female,pescatarian,daily,electricity,walk/bicycle,sometimes,54,very frequently,74,large,2,7,19,16,Sometimes,"['Plastic', 'Glass']","['Grill', 'Airfryer']",1760,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,172.0,0.313953488372093,0.43023255813953487,0.011627906976744186,0.040697674418604654,0.11046511627906977,0.09302325581395349,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,less frequently,natural gas,walk/bicycle,often,217,frequently,36,large,6,1,43,8,Yes,['Metal'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2881,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,311.0,0.6977491961414791,0.1157556270096463,0.01929260450160772,0.003215434083601286,0.1382636655948553,0.02572347266881029,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,twice a day,natural gas,walk/bicycle,sometimes,179,never,24,large,4,24,37,0,No,['Metal'],"['Stove', 'Grill', 'Airfryer']",1939,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,268.0,0.667910447761194,0.08955223880597014,0.014925373134328358,0.08955223880597014,0.13805970149253732,0.0,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,twice a day,natural gas,walk/bicycle,never,266,frequently,77,small,2,6,30,19,Sometimes,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",2118,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,400.0,0.665,0.1925,0.005,0.015,0.075,0.0475,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,twice a day,wood,public,never,265,frequently,1402,large,5,17,40,10,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1980,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,1739.0,0.15238642898217367,0.8062104657849338,0.002875215641173088,0.0097757331799885,0.023001725129384705,0.005750431282346176,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,more frequently,natural gas,private,never,214,never,3051,medium,4,15,35,1,Sometimes,"['Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1818,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,3320.0,0.06445783132530121,0.9189759036144578,0.0012048192771084338,0.004518072289156626,0.010542168674698794,0.00030120481927710846,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,more frequently,coal,public,sometimes,117,never,201,large,7,3,26,13,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1632,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,367.0,0.3188010899182561,0.547683923705722,0.01907356948228883,0.008174386920980926,0.07084468664850137,0.035422343324250684,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,daily,natural gas,public,sometimes,207,never,1274,medium,6,2,39,20,Yes,"['Paper', 'Plastic']","['Stove', 'Oven', 'Grill', 'Airfryer']",1764,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,1548.0,0.13372093023255813,0.8229974160206718,0.003875968992248062,0.0012919896640826874,0.025193798449612403,0.012919896640826873,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,twice a day,coal,walk/bicycle,never,248,never,95,small,1,2,5,1,No,[],"['Stove', 'Oven', 'Grill', 'Airfryer']",1089,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,352.0,0.7045454545454546,0.26988636363636365,0.002840909090909091,0.005681818181818182,0.014204545454545454,0.002840909090909091,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,less frequently,coal,walk/bicycle,often,96,never,32,large,6,2,38,12,No,['Plastic'],"['Stove', 'Microwave']",1753,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,186.0,0.5161290322580645,0.17204301075268819,0.03225806451612903,0.010752688172043012,0.20430107526881722,0.06451612903225806,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,less frequently,wood,public,often,233,frequently,481,extra large,5,11,37,8,No,"['Paper', 'Glass', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",3244,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,775.0,0.3006451612903226,0.6206451612903225,0.0064516129032258064,0.014193548387096775,0.04774193548387097,0.01032258064516129,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,less frequently,wood,private,never,183,frequently,4431,medium,2,10,26,12,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",3187,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,4664.0,0.039236706689536875,0.9500428816466552,0.0004288164665523156,0.002144082332761578,0.005574614065180103,0.002572898799313894,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,daily,wood,private,never,179,frequently,8288,small,2,21,31,22,Sometimes,"['Paper', 'Plastic']","['Stove', 'Grill', 'Airfryer']",3942,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,8543.0,0.020952826875804752,0.9701510008193843,0.00023410979749502515,0.002458152873697764,0.00362870186117289,0.002575207772445277,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,twice a day,wood,walk/bicycle,often,197,very frequently,74,medium,7,14,14,18,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave']",2502,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,324.0,0.6080246913580247,0.22839506172839505,0.021604938271604937,0.043209876543209874,0.043209876543209874,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,natural gas,walk/bicycle,often,181,never,12,extra large,6,8,4,5,Sometimes,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1648,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,216.0,0.8379629629629629,0.05555555555555555,0.027777777777777776,0.037037037037037035,0.018518518518518517,0.023148148148148147,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,more frequently,wood,public,often,139,never,689,extra large,7,20,1,19,No,"['Paper', 'Glass', 'Metal']",['Microwave'],1617,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,875.0,0.15885714285714286,0.7874285714285715,0.008,0.022857142857142857,0.001142857142857143,0.021714285714285714,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,twice a day,electricity,public,often,93,never,1915,small,7,16,16,7,Yes,"['Paper', 'Plastic', 'Metal']",[],776,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,2054.0,0.04527750730282376,0.9323271665043817,0.0034079844206426485,0.007789678675754625,0.007789678675754625,0.0034079844206426485,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,twice a day,electricity,public,sometimes,297,never,577,small,1,19,13,2,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",524,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,909.0,0.32673267326732675,0.6347634763476347,0.0011001100110011,0.020902090209020903,0.014301430143014302,0.0022002200220022,0.0,0.0,0.0,0.0,0.0
overweight,male,omnivore,less frequently,wood,private,sometimes,273,frequently,4673,large,2,0,47,12,Sometimes,['Plastic'],"['Stove', 'Microwave', 'Grill', 'Airfryer']",4144,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,5007.0,0.05452366686638706,0.9332933892550429,0.0003994407829039345,0.0,0.009386858398242461,0.002396644697423607,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,twice a day,coal,public,never,179,very frequently,272,medium,1,22,49,2,Yes,"['Plastic', 'Glass', 'Metal']",['Microwave'],2478,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,525.0,0.34095238095238095,0.518095238095238,0.0019047619047619048,0.0419047619047619,0.09333333333333334,0.0038095238095238095,0.0,0.0,0.0,0.0,0.0
normal,female,omnivore,daily,natural gas,private,never,287,frequently,3361,large,2,22,49,23,Yes,"['Paper', 'Plastic', 'Metal']","['Oven', 'Microwave', 'Grill', 'Airfryer']",2619,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,3744.0,0.07665598290598291,0.8977029914529915,0.0005341880341880342,0.005876068376068376,0.013087606837606838,0.006143162393162393,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,daily,coal,walk/bicycle,sometimes,80,frequently,15,medium,5,13,34,20,Yes,['Paper'],"['Grill', 'Airfryer']",1951,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,167.0,0.47904191616766467,0.08982035928143713,0.029940119760479042,0.07784431137724551,0.20359281437125748,0.11976047904191617,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,wood,private,sometimes,156,rarely,6754,extra large,5,10,17,3,No,"['Paper', 'Plastic', 'Glass']",[],1356,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,6945.0,0.0224622030237581,0.9724982001439885,0.0007199424046076314,0.0014398848092152627,0.0024478041756659467,0.00043196544276457883,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,less frequently,electricity,private,sometimes,182,very frequently,5485,medium,1,20,40,5,Sometimes,"['Paper', 'Plastic', 'Glass']",['Stove'],3449,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,5733.0,0.031746031746031744,0.9567416710273853,0.00017442874585731728,0.0034885749171463458,0.0069771498342926916,0.0008721437292865864,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,less frequently,coal,walk/bicycle,sometimes,182,very frequently,58,large,2,22,27,17,Yes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Microwave']",2336,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,308.0,0.5909090909090909,0.18831168831168832,0.006493506493506494,0.07142857142857142,0.08766233766233766,0.05519480519480519,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,less frequently,wood,public,sometimes,289,frequently,1160,extra large,2,11,7,15,Yes,"['Paper', 'Plastic', 'Glass', 'Metal']",[],1713,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,1484.0,0.19474393530997305,0.7816711590296496,0.0013477088948787063,0.007412398921832884,0.0047169811320754715,0.010107816711590296,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,more frequently,coal,public,often,240,rarely,1497,large,4,1,34,9,No,"['Paper', 'Plastic', 'Metal']",['Microwave'],2055,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,1785.0,0.13445378151260504,0.838655462184874,0.002240896358543417,0.0005602240896358543,0.01904761904761905,0.005042016806722689,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,daily,electricity,walk/bicycle,sometimes,105,never,70,medium,5,17,22,13,Yes,"['Paper', 'Plastic', 'Glass']","['Grill', 'Airfryer']",1113,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,232.0,0.4525862068965517,0.3017241379310345,0.021551724137931036,0.07327586206896551,0.09482758620689655,0.05603448275862069,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,daily,electricity,private,sometimes,295,very frequently,2750,extra large,3,2,50,0,Sometimes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",4377,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,3100.0,0.09516129032258064,0.8870967741935484,0.000967741935483871,0.0006451612903225806,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,less frequently,wood,private,sometimes,128,rarely,5220,small,4,22,29,20,Yes,['Metal'],['Microwave'],2639,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,5423.0,0.02360317167619399,0.9625668449197861,0.0007375991148810622,0.004056795131845842,0.0053475935828877,0.0036879955744053105,0.0,0.0,0.0,0.0,0.0
underweight,female,omnivore,less frequently,coal,private,never,197,rarely,987,small,5,21,36,9,No,"['Paper', 'Metal']","['Oven', 'Microwave']",1612,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1255.0,0.15697211155378485,0.7864541832669323,0.00398406374501992,0.016733067729083666,0.028685258964143426,0.007171314741035857,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,coal,private,sometimes,80,very frequently,1312,extra large,6,10,46,23,No,"['Paper', 'Glass', 'Metal']",[],3636,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,1477.0,0.05416384563303995,0.8882870683818551,0.004062288422477996,0.006770480704129994,0.03114421123899797,0.015572105619498984,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,more frequently,wood,walk/bicycle,sometimes,237,frequently,11,small,4,5,34,23,Yes,[],[],2240,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,314.0,0.7547770700636943,0.03503184713375796,0.012738853503184714,0.01592356687898089,0.10828025477707007,0.0732484076433121,0.0,0.0,0.0,0.0,0.0
normal,female,pescatarian,less frequently,wood,public,sometimes,146,rarely,996,large,6,5,14,7,Sometimes,"['Paper', 'Plastic']","['Oven', 'Microwave']",1348,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1174.0,0.12436115843270869,0.848381601362862,0.005110732538330494,0.004258943781942078,0.01192504258943782,0.00596252129471891,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,electricity,walk/bicycle,sometimes,160,frequently,75,small,2,5,20,7,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1431,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,269.0,0.5947955390334573,0.2788104089219331,0.007434944237918215,0.01858736059479554,0.07434944237918216,0.026022304832713755,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,more frequently,electricity,public,never,54,never,8,small,2,17,19,18,No,"['Glass', 'Metal']","['Stove', 'Grill', 'Airfryer']",892,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,118.0,0.4576271186440678,0.06779661016949153,0.01694915254237288,0.1440677966101695,0.16101694915254236,0.15254237288135594,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,twice a day,electricity,public,sometimes,255,very frequently,1047,small,6,8,36,2,Yes,['Metal'],['Stove'],3112,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,1354.0,0.1883308714918759,0.7732644017725259,0.004431314623338257,0.005908419497784343,0.026587887740029542,0.0014771048744460858,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,daily,wood,public,sometimes,295,very frequently,1433,small,5,3,45,15,Sometimes,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2865,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,1796.0,0.16425389755011136,0.7978841870824054,0.0027839643652561247,0.0016703786191536749,0.02505567928730512,0.008351893095768375,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,less frequently,wood,private,often,56,frequently,242,large,3,5,37,13,No,"['Plastic', 'Glass']","['Oven', 'Microwave']",1907,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,356.0,0.15730337078651685,0.6797752808988764,0.008426966292134831,0.014044943820224719,0.10393258426966293,0.03651685393258427,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,more frequently,wood,private,never,56,frequently,9598,small,2,17,33,10,Sometimes,"['Paper', 'Plastic']","['Oven', 'Microwave']",5677,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,9716.0,0.005763688760806916,0.9878550843968711,0.0002058460271716756,0.0017496912309592424,0.003396459448332647,0.0010292301358583778,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,twice a day,wood,public,sometimes,93,never,1735,small,2,5,42,3,Sometimes,"['Paper', 'Metal']","['Stove', 'Oven', 'Microwave']",1272,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,1880.0,0.04946808510638298,0.9228723404255319,0.0010638297872340426,0.0026595744680851063,0.022340425531914895,0.0015957446808510637,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,daily,natural gas,private,often,298,never,867,medium,5,16,6,11,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1459,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,1203.0,0.24771404821280132,0.7206982543640897,0.004156275976724855,0.013300083125519535,0.004987531172069825,0.00914380714879468,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,twice a day,coal,public,often,216,frequently,1091,extra large,6,1,18,11,Yes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",3171,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,1343.0,0.16083395383469842,0.8123603871928519,0.004467609828741623,0.0007446016381236039,0.01340282948622487,0.008190618019359643,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,daily,natural gas,private,often,68,rarely,9169,extra large,2,11,0,13,Sometimes,"['Glass', 'Metal']",[],3357,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,9263.0,0.007341034222174241,0.9898520997517003,0.00021591277124041888,0.0011875202418223038,0.0,0.0014034330130627227,0.0,0.0,0.0,0.0,0.0
